work_year,job_title,experience_level,employment_type,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,source,employer
2025-05-19T16:50:47+0300,Категорийный менеджер (декоративная косметика),Unknown,Unknown,Не указано,указано,0,Краснодар,,RU,Unknown,hh_api,"Подружка, сеть магазинов"
2025-05-22T17:34:13+0300,Координатор отдела маркетинга (ассистент),Unknown,Unknown,70000 - None RUR,RUR,70000,Москва,,RU,Unknown,hh_api,Green Flow
2025-05-22T17:18:35+0300,Аналитик продаж,Unknown,Unknown,150000 RUR,RUR,150000,Москва,,RU,Unknown,hh_api,КС Бьюти
2025-04-29T13:12:40+0300,Аналитик баз данных по потребности и обороту лекарственных препаратов в субъектах РФ,Unknown,Unknown,80000 - None RUR,RUR,80000,Москва,,RU,Unknown,hh_api,ФГБУ Национальный медицинский исследовательский центр кардиологии имени академика Е.И. Чазова Министерства здравоохранения Российской Федерации
2025-05-21T16:45:24+0300,Media Buyer – Retargeting (хай риск индустрия),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ADLEADPRO PTE. LTD
2025-05-22T13:14:08+0300,Product Owner – Команда скоринга для маркетплейсов,Unknown,Unknown,3000 - 7000 AZN,AZN,3000,Москва,,RU,Unknown,hh_api,Kapital Bank
2025-05-20T12:50:57+0300,Аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,МТС
2025-05-05T17:18:35+0300,Аналитик 1С,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Синтегро консалтинг
2025-05-05T19:29:50+0300,Финансовый аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Freedom Finance Europe LTD
2025-05-21T09:29:42+0300,Менеджер по маркетинговым коммуникациям,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ДЖИЛИ-МОТОРС
2025-05-21T12:58:40+0300,Системный аналитик (СКАН),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Интерфакс
2025-05-22T10:14:27+0300,Маркетолог-аналитик,Unknown,Unknown,250000 - None RUR,RUR,250000,Москва,,RU,Unknown,hh_api,Ликви Моли Руссланд
2025-05-05T08:25:38+0300,Маркетолог-аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,FESCO (ПАО Дальневосточное морское пароходство)
2025-05-20T09:52:28+0300,Системный аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,СберЛизинг
2025-04-29T23:42:36+0300,Инженер по тестированию,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,СБЕР
2025-05-12T10:10:28+0300,Middle+/senior product manager (рекомендательные системы),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ВкусВилл
2025-05-21T18:19:16+0300,Frontend-разработчик (Vue + TypeScript),Unknown,Unknown,200000 - 230000 RUR,RUR,200000,Москва,,RU,Unknown,hh_api,Мамаева Ирина Анатольевна
2025-05-22T10:53:00+0300,Бизнес-ассистент,Unknown,Unknown,60000 - 100000 RUR,RUR,60000,Москва,,RU,Unknown,hh_api,Центр Защиты Должников
2025-05-15T14:22:59+0300,"Специалист по работе с карточками товаров на e-commerce площадках (сбор, обработка, проверка данных)",Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,24 ТТЛ
2025-05-21T11:14:04+0300,Продуктовый аналитик (Клиентский сервис),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Ozon
2025-04-30T13:17:22+0300,Старший аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ТехноГрупп
2025-04-28T09:18:46+0300,"Эксперт Аналитика, процессы и качество данных (BI-аналитик)",Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Банк ДОМ.РФ
2025-05-19T09:54:04+0300,Data-аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,СБЕР
2025-05-21T08:29:02+0300,Менеджер по работе с абитуриентами в Британку,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Universal University
2025-05-21T10:53:32+0300,Маркетолог маркетплейсов / Аналитик маркетплейсов,Unknown,Unknown,100000 - None RUR,RUR,100000,Москва,,RU,Unknown,hh_api,Серединцев Никита Сергеевич
2025-05-21T12:55:20+0300,Key Account Manager,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,WILDBERRIES
2025-05-02T00:20:27+0300,Data Analyst/Data Scientist (RuBackup),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Группа компаний Астра
2025-04-22T21:08:09+0300,Младший аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,СБЕР
2025-05-10T01:11:19+0300,"Специалист по контекстной рекламе / (Директолог, Контекстолог)",Unknown,Unknown,70000 - 210000 RUR,RUR,70000,Москва,,RU,Unknown,hh_api,LEADART Digital-агентство
2025-05-14T12:52:53+0300,Data analyst / Data scientist,Unknown,Unknown,230000 - None RUR,RUR,230000,Москва,,RU,Unknown,hh_api,РОССКО
2025-05-20T10:51:50+0300,Аналитик ЦБ отчетности,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Neoflex
2025-05-20T11:37:56+0300,Руководитель центра аналитики и статистики,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ANCOR
2025-05-21T15:29:48+0300,Senior Account Manager/Старший менеджер по работе с клиентами (E-commerce),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Okkam
2025-05-22T15:02:32+0300,Системный аналитик (Департамент по управлению данными),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,АБСОЛЮТ БАНК
2025-05-07T17:24:56+0300,Младший продуктовый аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Ozon
2025-05-19T10:55:35+0300,Product /Project manager В2В (Middle),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ГК АСНА
2025-05-20T16:13:18+0300,Аналитик данных (специалист ГИС),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Транснефть-Технологии
2025-04-23T15:30:49+0300,Продуктовый аналитик/junior product менеджер,Unknown,Unknown,100000 - None RUR,RUR,100000,Москва,,RU,Unknown,hh_api,РБК
2025-05-21T16:25:42+0300,Менеджер по трафику,Unknown,Unknown,130000 - None RUR,RUR,130000,Москва,,RU,Unknown,hh_api,Клуб активного долголетия
2025-05-21T11:53:12+0300,Старший финансовый менеджер,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Robusta
2025-05-21T17:17:24+0300,Маркетинговый аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Aviasales.ru
2025-05-21T12:57:41+0300,Системный аналитик (Трайб Daily Banking),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,АО «ОТП Банк» (JSC «OTP Bank»)
2025-05-21T08:37:09+0300,Аналитик 1С,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,СберРешения
2025-04-25T12:05:26+0300,Менеджер стратегических проектов,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Нанолек
2025-04-29T17:26:45+0300,Ведущий аналитик отдела продаж,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Mr.Doors
2025-05-21T18:30:40+0300,Разработчик Golang (Middle/Senior),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Эрливидео
2025-05-21T13:09:11+0300,Аналитик (количественные исследования),Unknown,Unknown,15000 - 180000 RUR,RUR,15000,Москва,,RU,Unknown,hh_api,Точка Роста
2025-05-12T16:19:16+0300,Ruby Developer / Разработчик на Ruby,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,АДВ
2025-05-22T10:42:13+0300,Системный аналитик,Unknown,Unknown,200000 - 250000 RUR,RUR,200000,Москва,,RU,Unknown,hh_api,"Hello, Doc!"
2025-05-13T13:04:51+0300,Старший аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Haier
2025-05-20T15:28:56+0300,Руководитель отдела продаж на маркетплейсах,Unknown,Unknown,150000 - 250000 RUR,RUR,150000,Москва,,RU,Unknown,hh_api,Данченко Антон Олегович
2025-05-21T10:17:05+0300,Аналитик по стратегии и финансам,Unknown,Unknown,180000 - None RUR,RUR,180000,Москва,,RU,Unknown,hh_api,ДеФакто
2025-05-19T10:47:14+0300,Аналитик данных (финансовый сектор),Unknown,Unknown,199000 - 220000 RUR,RUR,199000,Москва,,RU,Unknown,hh_api,Diamond Personnel R&C
2025-05-05T10:47:30+0300,Data аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,РСХБ-Интех
2025-05-16T15:57:14+0300,Аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,АНО Россия – Страна Возможностей
2025-05-22T10:27:29+0300,Менеджер по качеству сервиса,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Ozon
2025-05-14T16:10:38+0300,Менеджер по работе с маркетплейсами,Unknown,Unknown,100000 - None RUR,RUR,100000,Москва,,RU,Unknown,hh_api,Орсон
2025-05-22T10:01:07+0300,Менеджер по маркетплейсам OZON,Unknown,Unknown,80000 - 130000 RUR,RUR,80000,Москва,,RU,Unknown,hh_api,АРБА Дистрибьюшн
2025-05-22T10:03:55+0300,Системный / бизнес-аналитик (мобильный B2C-продукт),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,СБЕР
2025-04-28T11:19:45+0300,"Fullstack-разработчик (Python, Django, JavaScript)",Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Absolut POS
2025-04-29T18:06:27+0300,Бизнес-аналитик (маркетинг),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Сбер Бизнес Софт
2025-05-13T10:57:01+0300,Бизнес-аналитик данных,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Честный знак.рф
2025-05-22T15:07:17+0300,Лоукодер / low-code разработчик / системный аналитик ELMA,Unknown,Unknown,180000 - 200000 RUR,RUR,180000,Москва,,RU,Unknown,hh_api,БПМ-Эксперт
2025-04-23T11:24:26+0300,Бизнес-аналитик (корпоративный блок) в Банк,Unknown,Unknown,200000 - None RUR,RUR,200000,Москва,,RU,Unknown,hh_api,Сателл ИТ
2025-04-30T11:42:06+0300,"Java-разработчик в Т-Банк, продукт Выгода",Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Т-Банк
2025-05-12T16:53:00+0300,Менеджер качества данных,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,СБЕР
2025-05-14T18:26:30+0300,Специалист календарно-сетевого планирования (КСП) в г. Истра и Зеленоград,Unknown,Unknown,120000 - 150000 RUR,RUR,120000,Москва,,RU,Unknown,hh_api,СМАРТ-И
2025-05-15T10:16:23+0300,Продуктовый аналитик в СБП,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Национальная система платежных карт
2025-05-16T10:38:50+0300,Руководитель службы HR бизнес-партнеров,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Банк ВТБ (ПАО)
2025-05-19T18:18:00+0300,Teamlead Data-аналитик (Исследования и аналитика),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,СБЕР
2025-05-21T14:00:51+0300,Аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Frank RG
2025-05-13T18:25:53+0300,IT Project Manager,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Киберпротект
2025-05-05T11:38:04+0300,СТО (Технический директор) / Лидер развития разработки,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Крупный российский банк
2025-05-06T11:26:12+0300,Стажер аналитики / Intern in Analytics,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Sanofi
2025-05-19T14:29:59+0300,Стажер по аналитике данных (центр клиентского сервиса),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,СОГАЗ
2025-05-22T11:07:29+0300,Аналитик данных,Unknown,Unknown,110000 - None RUR,RUR,110000,Москва,,RU,Unknown,hh_api,АСТ-Принт
2025-05-14T14:42:44+0300,Инженер технической поддержки (2 линия),Unknown,Unknown,90000 - None RUR,RUR,90000,Москва,,RU,Unknown,hh_api,Первый ОФД
2025-04-30T10:53:43+0300,Аналитик по управлению товарными запасами (Fashion),Unknown,Unknown,90000 - 120000 RUR,RUR,90000,Москва,,RU,Unknown,hh_api,Куликова Надежда Владимировна
2025-04-30T11:44:18+0300,Менеджер проектов (Churn),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Купер
2025-05-18T17:24:28+0300,Руководитель команды/Project manager,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,"Лента, федеральная розничная сеть"
2025-04-28T17:53:01+0300,Операционный специалист (работа с 1С),Unknown,Unknown,60000 - None RUR,RUR,60000,Москва,,RU,Unknown,hh_api,Агентство Сила различий
2025-05-14T12:53:03+0300,Директор по персоналу (HRD) | Human Resource Director,Unknown,Unknown,150000 - 200000 RUR,RUR,150000,Москва,,RU,Unknown,hh_api,Мэтифан
2025-05-19T15:14:04+0300,Младший аналитик по финансовому планированию и анализу,Unknown,Unknown,Не указано,указано,0,Химки (Московская область),,RU,Unknown,hh_api,SC Johnson
2025-05-12T17:04:23+0300,Дизайнер презентаций (с функцией аналитика),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Банк ВТБ (ПАО)
2025-05-13T14:51:13+0300,Руководитель по развитию бизнеса (BDM),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Смарт Аналитикс
2025-05-12T16:54:05+0300,Аналитик отдела закупок,Unknown,Unknown,80000 - None RUR,RUR,80000,Москва,,RU,Unknown,hh_api,AIST (ИП Изотова Ирина Юрьевна)
2025-05-15T11:49:10+0300,Стажер HR Аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Лаборатория Касперского
2025-05-22T14:16:09+0300,Менеджер маркетплейса WB (одежда),Unknown,Unknown,100000 - None RUR,RUR,100000,Москва,,RU,Unknown,hh_api,Шатилова Марина Владимировна
2025-05-22T08:21:01+0300,Продуктовый аналитик (безалкогольные напитки),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,КАЛИНОВ РОДНИК
2025-04-24T12:54:16+0300,Системный аналитик (Маркетинг AI),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,СБЕР
2025-05-15T16:55:25+0300,Начальник управления аналитики,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ГКУ Центр занятости населения города Москвы
2025-05-16T16:38:22+0300,Product Owner/Менеджер продукта (Digital Marketing),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Марс
2025-05-21T17:12:42+0300,Менеджер по работе с Ключевыми клиентами (Федеральные Сети),Unknown,Unknown,180000 - None RUR,RUR,180000,Москва,,RU,Unknown,hh_api,Союз-Вино
2025-05-22T10:58:11+0300,Разработчик SQL (Middle+/Senior),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Правительство Москвы
2025-05-22T11:42:44+0300,Менеджер по контроллингу казначейских операций,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,EKF
2025-05-22T13:09:16+0300,Аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Абсолют Страхование
2025-04-24T17:08:02+0300,Data Scientist / Machine Learning Engineer / Аналитик данных,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Транснефть-Технологии
2025-05-05T18:10:48+0300,Cистемный аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Ультиматек
2025-05-13T10:25:42+0300,Директор розничной сети,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Бронницкий Ювелир
2025-05-20T17:30:56+0300,Аналитик по развитию инструментов планирования поставок,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ANCOR
2025-05-21T20:33:19+0300,Менеджер Wildberries по контенту,Unknown,Unknown,50000 - 90000 RUR,RUR,50000,Москва,,RU,Unknown,hh_api,Шигапов Азат Вильевич
2025-05-06T14:34:33+0300,Бизнес- аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Bell Integrator Регионы
2025-04-28T10:16:02+0300,Продакт-менеджер сервисных услуг (Инжиниринговая и IT-инфраструктура),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,iCore (Integration Core)
2025-05-12T15:58:57+0300,Помощник руководителя отдела продаж (маркетплейсы),Unknown,Unknown,40000 - 45000 RUR,RUR,40000,Москва,,RU,Unknown,hh_api,Веркенбидж.Ко.Нл
2025-05-06T09:27:15+0300,Руководитель Управления аналитики,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Столото
2025-05-19T12:33:00+0300,Аналитик рыночной информации (страхование),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Ингосстрах
2025-05-16T11:27:57+0300,Data Engineer / Data Analyst + Hadoop,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Techno Diasoft
2025-05-20T13:14:39+0300,Аналитик (стажер),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Русклимат
2025-05-09T14:48:07+0300,Аналитик данных в продукт Градостроительство,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ГКУ Инфогород
2025-05-12T12:01:00+0300,Стажер Data scientist (Проекты внедрения технологий ИИ),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,СБЕР
2025-04-28T12:20:08+0300,Integration and support Manager,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Финтех
2025-05-06T10:58:30+0300,Директор по маркетингу группы компаний,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Баусервис
2025-05-15T11:04:38+0300,Media Buyer Facebook,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,EVAMOBI
2025-05-16T08:01:20+0300,Менеджер по продажам,Unknown,Unknown,170000 - None RUR,RUR,170000,Москва,,RU,Unknown,hh_api,Фатеева Ольга Викторовна
2025-05-16T08:53:14+0300,Ведущий аналитик по управлению доходами,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,СБЕРАВТО
2025-05-20T13:35:22+0300,Senior PHP Developer (Yii2),Unknown,Unknown,4000 - None USD,USD,4000,Москва,,RU,Unknown,hh_api,Americor Funding Inc
2025-05-20T16:02:59+0300,Системный/Бизнес аналитик (Банковские платформы),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Банк ДОМ.РФ
2025-05-16T19:53:09+0300,Финансовый менеджер,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,NK GROUP
2025-05-06T11:08:57+0300,Аналитик-исследователь,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,МКО Системы
2025-05-22T13:49:47+0300,Аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Обособленное Подразделение Полипласт Новомосковск
2025-04-28T18:33:50+0300,Специалист по контекстной рекламе,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,TWIGA Communication Group
2025-05-13T14:02:04+0300,Lead system analyst,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Эвотор
2025-05-14T05:50:45+0300,ORM-специалист в агентстве репутационного маркетинга (digital),Unknown,Unknown,90000 - 130000 RUR,RUR,90000,Москва,,RU,Unknown,hh_api,Интерфокс
2025-04-24T17:41:10+0300,Java разработчик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Лига Цифровой Экономики
2025-04-30T00:20:01+0300,Инженер по тестированию,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,СБЕР
2025-05-07T14:58:33+0300,Аналитик данных (дата инженер) Отдела портфельного анализа Департамента залогов,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Банк ВТБ (ПАО)
2025-05-12T11:32:00+0300,Системный аналитик (Видеоплатформа и сервисы),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,RUTUBE
2025-05-12T15:11:03+0300,Head of Payments Analytics/Хэд аналитики платежных операций,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Медиапоинт
2025-05-13T11:14:37+0300,Аналитик (методист),Unknown,Unknown,70000 - None RUR,RUR,70000,Москва,,RU,Unknown,hh_api,ГБУ Городской ресурсный центр поддержки семьи и детства Отрадное
2025-05-21T15:53:04+0300,Экономист,Unknown,Unknown,90000 - None RUR,RUR,90000,Москва,,RU,Unknown,hh_api,Дымов
2025-04-30T15:27:44+0300,Аналитик (текстовый),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Rubytech
2025-05-13T14:15:40+0300,Руководитель отдела маркетинга,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,FOXY EXPERT
2025-05-20T10:07:56+0300,Аналитик данных на основе ИИ (AI Data Analyst),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Мейджерпак Рус
2025-05-22T12:43:50+0300,Аналитик (советник),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Правительство Москвы
2025-05-22T17:43:32+0300,Руководитель отдела по работе с маркетплейсами / E-commerce,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,НМБ
2025-04-23T14:38:09+0300,Системный аналитик (Senior),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Employcity
2025-05-05T15:42:49+0300,Аналитик в рисках,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Альфа-Банк
2025-05-12T15:45:24+0300,Middle разработчик Java,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,БФТ-Холдинг
2025-05-14T11:26:42+0300,Продуктовый аналитик,Unknown,Unknown,150000 RUR,RUR,150000,Москва,,RU,Unknown,hh_api,Рестрим Медиа
2025-05-12T17:04:37+0300,"Data-аналитик стрима ""Аналитика и отчётность продаж СМБ""",Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Банк ВТБ (ПАО)
2025-05-12T12:56:03+0300,Маркетинговый аналитик,Unknown,Unknown,210000 - 300000 RUR,RUR,210000,Москва,,RU,Unknown,hh_api,Профи.ру
2025-05-06T11:13:50+0300,Бизнес-аналитик дирекции по международному сотрудничеству,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Просвещение
2025-05-14T09:21:44+0300,Младший бизнес-аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Банки.ру
2025-05-21T09:53:40+0300,Таргетолог / Трафик - менеджер,Unknown,Unknown,70000 - None RUR,RUR,70000,Москва,,RU,Unknown,hh_api,Бьюти Сервис
2025-05-19T13:53:22+0300,CRM-менеджер,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Национальная система платежных карт
2025-05-22T16:36:23+0300,BI-разработчик / Data Engineer (Microsoft Stack),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,SENSU
2025-04-30T17:06:28+0300,Системный аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ORO
2025-05-22T06:07:53+0300,Менеджер по работе с партнёрами (Подписка Х5),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Х5 Group
2025-05-21T11:59:07+0300,Помощник аналитика,Unknown,Unknown,130000 - 150000 RUR,RUR,130000,Москва,,RU,Unknown,hh_api,Профучет
2025-05-05T15:26:07+0300,Менеджер по планированию и поддержке ВЭД,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ТД Арктика
2025-05-22T15:16:45+0300,Technical Product Owner (AI),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Альфа-Банк
2025-05-21T11:55:49+0300,Аналитик баз данных,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Просвещение
2025-05-16T16:16:18+0300,Верификатор / Кредитный аналитик,Unknown,Unknown,50000 - None RUR,RUR,50000,Москва,,RU,Unknown,hh_api,Фера
2025-05-12T18:33:46+0300,Финансовый контролер,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Инсейлс Рус
2025-05-07T10:31:05+0300,Руководитель направления проектных инициатив (Методолог),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Альфа-Банк
2025-05-12T10:48:51+0300,Руководитель проектов по автоматизации бизнес – процессов / Аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Торгово-производственная компания
2025-05-12T11:46:49+0300,Разработчик Python,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,DIS Group
2025-05-13T14:50:25+0300,"Fullstack middle разработчик (NodeJs, React)",Unknown,Unknown,130000 - 230000 RUR,RUR,130000,Москва,,RU,Unknown,hh_api,AlgaTop
2025-05-14T11:05:48+0300,Системный аналитик (Junior),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Правительство Москвы
2025-05-19T09:47:15+0300,Руководитель отдела маркетинга/Head of digital marketing (iGaming),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Lenkep recruitment
2025-05-19T10:03:06+0300,Аналитик по отчетности,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Мегаполис
2025-05-20T16:31:15+0300,Аналитик по складским процессам,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Ozon
2025-04-23T13:22:16+0300,Эксперт Отдела оперативной аналитики,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Аналитический центр при Правительстве Российской Федерации
2025-04-24T13:24:38+0300,Project manager,Unknown,Unknown,150000 - None RUR,RUR,150000,Москва,,RU,Unknown,hh_api,ГБУ Мосстройинформ
2025-05-12T10:42:32+0300,Аналитик данных,Unknown,Unknown,170000 - None RUR,RUR,170000,Москва,,RU,Unknown,hh_api,Масура
2025-05-09T14:10:14+0300,Руководитель продуктовой аналитики,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Школа программирования Kodland
2025-05-15T10:35:23+0300,BI аналитик [middle],Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Диплей
2025-04-25T18:23:11+0300,Аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Купер
2025-05-19T11:44:16+0300,Менеджер HR проектов,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Группа компаний Стильные Кухни и Интерьеры
2025-05-19T18:40:00+0300,Аналитик данных,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Страховая компания Сбербанк страхование
